1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
522666666666.667,2.72459238042671,0.0142957695265572,522666666666.667,2.72159910388814,0.0140618143336367,522666666666.667,2.72603249380562,0.0139208066552083,522666666666.667,2.7096790405113,0.0138092691333714,522666666666.667,2.71558572496211,0.0139849203474142,522666666666.667,2.71519784870864,0.0138737896163566
523000000000,2.72525859112356,0.0143894727622958,523000000000,2.72228922908377,0.0141526444696698,523000000000,2.72685947673221,0.0140625850259519,523000000000,2.71031847579559,0.0139403843130276,523000000000,2.71632036758027,0.0140608979470141,523000000000,2.71602009059366,0.013994932388929
523333333333.333,2.7256459231752,0.0143613479723264,523333333333.333,2.72257474518034,0.0141512809327967,523333333333.333,2.72710766032525,0.0140676830027867,523333333333.333,2.71030191291004,0.0139829343445916,523333333333.333,2.71639079878009,0.0140603473714781,523333333333.333,2.71621813456043,0.0140085253201152
523666666666.667,2.72609106368953,0.014479836303858,523666666666.667,2.72318421321302,0.0142950177303866,523666666666.667,2.7275873894099,0.0142506718250662,523666666666.667,2.71076336182323,0.0141382669725784,523666666666.667,2.71695754941006,0.0142326168711264,523666666666.667,2.71660417027935,0.0142032267088959
524000000000,2.7257536278914,0.0147096917237347,524000000000,2.72277812584183,0.0145430723642376,524000000000,2.72726234136896,0.014504057128124,524000000000,2.71046081254498,0.0143312390400702,524000000000,2.71666947243414,0.0144801252651116,524000000000,2.7163237442898,0.0144580129385162
524333333333.333,2.72556657065446,0.0144289533043283,524333333333.333,2.7224561961789,0.0143297137048846,524333333333.333,2.72691876580639,0.0142325242348978,524333333333.333,2.71037807598024,0.0140826581917739,524333333333.333,2.71631891306029,0.0142692681740647,524333333333.333,2.71617344260332,0.014182409352785
524666666666.667,2.72649414598059,0.0144280189532934,524666666666.667,2.72321877696395,0.0143476119589238,524666666666.667,2.72761406599775,0.0142160679334372,524666666666.667,2.71121433842958,0.0140976106991158,524666666666.667,2.71715679661523,0.0143029680944776,524666666666.667,2.71678995334525,0.0141907160076465
525000000000,2.72683511548403,0.0144231598268505,525000000000,2.72329198025637,0.0142847617555635,525000000000,2.72773339417327,0.0141958242556909,525000000000,2.71139415312804,0.0140965452911135,525000000000,2.71736218505375,0.0142794613894984,525000000000,2.71672045496548,0.014181966024049
525333333333.333,2.72755627096433,0.0145623072072145,525333333333.333,2.72411116034823,0.0143389884824827,525333333333.333,2.72849569779858,0.0142385212005808,525333333333.333,2.71208021302663,0.0142132525712822,525333333333.333,2.71792432522886,0.0143745362119259,525333333333.333,2.71724006696129,0.0142705094123787
525666666666.667,2.72752613850158,0.0147226104190263,525666666666.667,2.72404891170456,0.0144482237514968,525666666666.667,2.72840189390133,0.0143327183611988,525666666666.667,2.71208156451346,0.0143621573266446,525666666666.667,2.71785996836577,0.0145022863941454,525666666666.667,2.71704315711017,0.0144006456867984
